imd_storm_id,name,year,dt_snap,lat,lon,wind_kt,imd_pressure_hpa,imd_dvorak_ci,imd_grade,imd_pressure_drop,oci,oci_diameter,scorpio_wind_kt,scorpio_flag,scorpio_intensity_qc,pos_suspect,date_suspect,data_source,provenance,provenance_url
1982-010,,1982,1982-10-17 03:00:00,,83.0,30.0,992.0,2.0,DD,4.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1982-010,,1982,1982-10-17 12:00:00,11.0,82.5,30.0,992.0,2.0,DD,4.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1982-010,,1982,1982-10-17 18:00:00,12.0,82.0,35.0,994.0,2.5,CS,6.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1982-010,,1982,1982-10-18 00:00:00,12.5,81.5,50.0,986.0,3.0,SCS,14.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1982-010,,1982,1982-10-18 03:00:00,12.7,81.5,55.0,982.0,3.5,SCS,18.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1982-010,,1982,1982-10-18 12:00:00,14.0,80.5,55.0,982.0,3.5,SCS,18.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1982-010,,1982,1982-10-18 18:00:00,14.5,80.0,50.0,986.0,3.0,SCS,14.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1982-010,,1982,1982-10-19 00:00:00,15.0,79.5,30.0,995.0,,DD,5.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1982-010,,1982,1982-10-19 03:00:00,15.0,79.0,30.0,996.0,,DD,4.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1982-010,,1982,1982-10-19 12:00:00,16.0,78.5,25.0,997.0,,D,3.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1982-010,,1982,1982-10-20 03:00:00,17.0,78.5,20.0,998.0,,D,3.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1982-010,,1982,1982-10-20 12:00:00,18.0,78.3,20.0,998.0,,D,3.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1982-010,,1982,1982-10-21 03:00:00,19.0,79.2,20.0,998.0,,D,3.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1982-010,,1982,1982-10-21 12:00:00,21.0,81.0,20.0,998.0,,D,3.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1982-011,,1982,1982-11-28 03:00:00,7.0,88.0,25.0,,1.5,D,3.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1982-011,,1982,1982-11-28 12:00:00,7.5,85.5,30.0,,2.0,DD,5.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1982-011,,1982,1982-11-29 03:00:00,8.5,83.5,25.0,,1.5,D,4.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1982-012,,1982,1982-12-02 12:00:00,7.5,84.0,25.0,,1.5,,3.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1982-012,,1982,1982-12-03 03:00:00,9.0,82.0,25.0,,1.5,,3.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1982-012,,1982,1982-12-03 12:00:00,9.5,79.5,25.0,,1.5,,3.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1982-012,,1982,1982-12-04 00:00:00,9.7,79.0,25.0,,1.5,,3.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1982-013,,1982,1982-07-15 03:00:00,20.5,69.0,25.0,,1.5,D,3.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1982-013,,1982,1982-07-15 12:00:00,21.0,68.0,25.0,,1.5,D,3.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1982-013,,1982,1982-07-16 03:00:00,22.5,67.0,25.0,,1.5,D,3.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1982-014,,1982,1982-10-01 03:00:00,13.5,71.0,25.0,,1.5,D,3.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1982-014,,1982,1982-10-01 12:00:00,14.0,70.0,30.0,,2.0,DD,5.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1982-014,,1982,1982-10-02 03:00:00,14.5,69.0,25.0,,1.5,D,3.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1982-015,,1982,1982-11-04 12:00:00,11.5,66.0,25.0,999.0,1.5,D,3.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1982-015,,1982,1982-11-05 00:00:00,11.7,65.7,30.0,997.0,2.0,DD,5.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1982-015,,1982,1982-11-05 03:00:00,12.5,65.0,35.0,995.0,2.5,CS,7.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1982-015,,1982,1982-11-05 12:00:00,13.0,65.0,40.0,994.0,2.5,CS,8.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1982-015,,1982,1982-11-06 00:00:00,13.5,65.3,45.0,992.0,3.0,CS,10.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1982-015,,1982,1982-11-06 03:00:00,14.0,65.5,55.0,986.0,3.5,SCS,16.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1982-015,,1982,1982-11-06 12:00:00,14.5,66.0,60.0,982.0,3.5,SCS,18.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1982-015,,1982,1982-11-07 03:00:00,15.5,66.5,60.0,982.0,3.5,SCS,20.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1982-015,,1982,1982-11-07 12:00:00,16.5,67.5,65.0,980.0,4.0,VSCS,22.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1982-015,,1982,1982-11-08 03:00:00,18.5,70.0,80.0,970.0,4.5,VSCS,30.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1982-015,,1982,1982-11-08 12:00:00,20.5,70.5,90.0,962.0,5.0,ESCS,40.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1982-015,,1982,1982-11-09 00:00:00,22.5,73.0,50.0,990.0,,SCS,12.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1982-015,,1982,1982-11-09 03:00:00,23.0,73.5,35.0,995.0,,CS,7.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1982-015,,1982,1982-11-09 12:00:00,23.5,75.0,25.0,999.0,,D,3.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1982-016,,1982,1982-11-28 12:00:00,9.0,67.0,25.0,,1.5,D,3.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1982-016,,1982,1982-11-29 03:00:00,11.0,67.5,30.0,,2.0,DD,5.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1982-016,,1982,1982-11-29 06:00:00,11.5,68.0,25.0,,1.5,D,3.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1982-017,,1982,1982-06-17 03:00:00,23.0,90.0,25.0,,,D,3.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1982-017,,1982,1982-06-17 12:00:00,23.5,90.5,25.0,,,D,3.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1982-017,,1982,1982-06-18 03:00:00,25.0,92.0,25.0,,,D,3.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1982-018,,1982,1982-08-02 03:00:00,23.0,90.0,25.0,,,D,3.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1982-018,,1982,1982-08-02 12:00:00,23.0,90.0,25.0,,,D,3.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1982-018,,1982,1982-08-03 03:00:00,25.0,90.0,25.0,,,D,3.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1982-018,,1982,1982-08-03 12:00:00,25.5,90.5,25.0,,,D,3.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1982-018,,1982,1982-08-04 03:00:00,25.7,89.5,25.0,,,D,3.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1982-019,,1982,1982-08-25 03:00:00,26.0,80.0,25.0,,,D,3.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1983-001,,1983,1983-06-20 03:00:00,20.5,71.0,25.0,,1.5,D,3.099583415988892,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1983-001,,1983,1983-06-20 12:00:00,21.0,70.0,25.0,,,D,3.099583415988892,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1983-001,,1983,1983-06-20 18:00:00,21.5,70.0,25.0,,,D,3.099583415988892,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1983-001,,1983,1983-06-21 03:00:00,22.0,70.5,25.0,,,D,3.099583415988892,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1983-001,,1983,1983-06-22 03:00:00,22.5,71.0,25.0,,,D,3.099583415988892,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1983-001,,1983,1983-06-22 12:00:00,23.0,71.5,25.0,,,D,3.099583415988892,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1983-002,,1983,1983-06-24 03:00:00,18.0,87.0,30.0,,2.0,DD,4.463400119024003,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1983-002,,1983,1983-06-24 12:00:00,18.0,86.5,30.0,,2.0,DD,4.463400119024003,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1983-002,,1983,1983-06-24 18:00:00,18.5,86.0,30.0,,2.0,DD,4.463400119024003,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1983-002,,1983,1983-06-25 03:00:00,19.0,85.5,30.0,,2.0,DD,4.463400119024003,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1983-002,,1983,1983-06-25 12:00:00,19.5,85.0,30.0,,2.0,DD,4.463400119024003,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1983-002,,1983,1983-06-25 18:00:00,19.5,84.5,30.0,,2.0,DD,4.463400119024003,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1983-002,,1983,1983-06-26 03:00:00,20.0,83.5,25.0,,,D,3.099583415988892,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1983-002,,1983,1983-06-26 12:00:00,21.0,83.0,25.0,,,D,3.099583415988892,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1983-002,,1983,1983-06-27 03:00:00,22.0,81.0,25.0,,,D,3.099583415988892,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1983-002,,1983,1983-06-27 12:00:00,23.5,78.0,25.0,,,D,3.099583415988892,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1983-003,,1983,1983-08-04 00:00:00,23.0,87.5,25.0,,,D,3.099583415988892,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1983-003,,1983,1983-08-04 03:00:00,23.5,87.5,25.0,,,D,3.099583415988892,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1983-003,,1983,1983-08-04 06:00:00,24.0,88.0,25.0,,,D,3.099583415988892,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1983-003,,1983,1983-08-04 12:00:00,24.0,89.0,25.0,,,D,3.099583415988892,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1983-003,,1983,1983-08-04 18:00:00,23.0,89.0,25.0,,,D,3.099583415988892,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1983-003,,1983,1983-08-05 03:00:00,22.5,88.5,30.0,,,DD,4.463400119024003,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1983-003,,1983,1983-08-05 12:00:00,23.0,87.0,30.0,,,DD,4.463400119024003,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1983-003,,1983,1983-08-06 03:00:00,22.5,86.0,30.0,,,DD,4.463400119024003,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1983-003,,1983,1983-08-06 12:00:00,22.5,84.5,30.0,,,DD,4.463400119024003,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1983-003,,1983,1983-08-07 03:00:00,21.0,81.5,30.0,,,DD,4.463400119024003,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1983-003,,1983,1983-08-07 12:00:00,21.0,80.0,25.0,,,D,3.099583415988892,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1983-003,,1983,1983-08-08 00:00:00,21.5,72.5,25.0,,,D,3.099583415988892,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1983-003,,1983,1983-08-08 03:00:00,21.5,72.5,25.0,,,D,3.099583415988892,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1983-003,,1983,1983-08-08 06:00:00,21.5,72.0,25.0,,,D,3.099583415988892,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1983-003,,1983,1983-08-08 12:00:00,22.0,70.5,30.0,,,DD,4.463400119024003,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1983-003,,1983,1983-08-08 18:00:00,22.0,69.5,30.0,,,DD,4.463400119024003,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1983-003,,1983,1983-08-09 03:00:00,22.5,66.5,30.0,,,DD,4.463400119024003,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1983-003,,1983,1983-08-09 12:00:00,22.5,62.0,30.0,,,DD,4.463400119024003,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
1983-003,,1983,1983-08-09 18:00:00,22.0,61.0,30.0,,,DD,4.463400119024003,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
